day;date;time;Spolu_prejazdy;Smer_MostSNP;Smer_Stary_most
utorok;21.7.2020;22:00;14;10;4
utorok;21.7.2020;23:00;14;5;9
streda;22.7.2020;0:00;6;4;2
streda;22.7.2020;1:00;0;0;0
streda;22.7.2020;2:00;0;0;0
streda;22.7.2020;3:00;0;0;0
streda;22.7.2020;4:00;2;1;1
streda;22.7.2020;5:00;15;7;8
streda;22.7.2020;6:00;53;24;29
streda;22.7.2020;7:00;99;53;46
streda;22.7.2020;8:00;140;93;47
streda;22.7.2020;9:00;102;50;52
streda;22.7.2020;10:00;95;58;37
streda;22.7.2020;11:00;116;58;58
streda;22.7.2020;12:00;120;71;49
streda;22.7.2020;13:00;121;52;69
streda;22.7.2020;14:00;98;57;41
streda;22.7.2020;15:00;168;88;80
streda;22.7.2020;16:00;230;121;109
streda;22.7.2020;17:00;389;262;127
streda;22.7.2020;18:00;348;192;156
streda;22.7.2020;19:00;306;148;158
streda;22.7.2020;20:00;214;115;99
streda;22.7.2020;21:00;72;43;29
streda;22.7.2020;22:00;30;13;17
streda;22.7.2020;23:00;14;9;5
štvrtok;23.7.2020;0:00;5;3;2
štvrtok;23.7.2020;1:00;2;0;2
štvrtok;23.7.2020;2:00;2;2;0
štvrtok;23.7.2020;3:00;0;0;0
štvrtok;23.7.2020;4:00;1;1;0
štvrtok;23.7.2020;5:00;20;15;5
štvrtok;23.7.2020;6:00;55;26;29
štvrtok;23.7.2020;7:00;79;38;41
štvrtok;23.7.2020;8:00;108;59;49
štvrtok;23.7.2020;9:00;91;42;49
štvrtok;23.7.2020;10:00;108;66;42
štvrtok;23.7.2020;11:00;90;45;45
štvrtok;23.7.2020;12:00;91;46;45
štvrtok;23.7.2020;13:00;82;35;47
štvrtok;23.7.2020;14:00;106;45;61
štvrtok;23.7.2020;15:00;161;89;72
štvrtok;23.7.2020;16:00;204;105;99
štvrtok;23.7.2020;17:00;367;258;109
štvrtok;23.7.2020;18:00;357;207;150
štvrtok;23.7.2020;19:00;283;141;142
štvrtok;23.7.2020;20:00;182;92;90
štvrtok;23.7.2020;21:00;75;33;42
štvrtok;23.7.2020;22:00;13;10;3
štvrtok;23.7.2020;23:00;10;5;5
piatok;24.7.2020;0:00;3;2;1
piatok;24.7.2020;1:00;0;0;0
piatok;24.7.2020;2:00;0;0;0
piatok;24.7.2020;3:00;1;1;0
piatok;24.7.2020;4:00;1;0;1
piatok;24.7.2020;5:00;11;6;5
piatok;24.7.2020;6:00;40;27;13
piatok;24.7.2020;7:00;66;32;34
piatok;24.7.2020;8:00;89;54;35
piatok;24.7.2020;9:00;94;61;33
piatok;24.7.2020;10:00;83;33;50
piatok;24.7.2020;11:00;85;42;43
piatok;24.7.2020;12:00;99;46;53
piatok;24.7.2020;13:00;74;42;32
piatok;24.7.2020;14:00;90;51;39
piatok;24.7.2020;15:00;136;69;67
piatok;24.7.2020;16:00;223;102;121
piatok;24.7.2020;17:00;135;81;54
piatok;24.7.2020;18:00;77;26;51
piatok;24.7.2020;19:00;53;30;23
piatok;24.7.2020;20:00;42;13;29
piatok;24.7.2020;21:00;16;6;10
piatok;24.7.2020;22:00;8;7;1
piatok;24.7.2020;23:00;3;3;0
sobota;25.7.2020;0:00;1;0;1
sobota;25.7.2020;1:00;0;0;0
sobota;25.7.2020;2:00;3;3;0
sobota;25.7.2020;3:00;1;0;1
sobota;25.7.2020;4:00;2;0;2
sobota;25.7.2020;5:00;3;3;0
sobota;25.7.2020;6:00;6;5;1
sobota;25.7.2020;7:00;17;11;6
sobota;25.7.2020;8:00;20;14;6
sobota;25.7.2020;9:00;74;45;29
sobota;25.7.2020;10:00;106;67;39
sobota;25.7.2020;11:00;108;60;48
sobota;25.7.2020;12:00;117;54;63
sobota;25.7.2020;13:00;124;68;56
sobota;25.7.2020;14:00;48;32;16
sobota;25.7.2020;15:00;100;26;74
sobota;25.7.2020;16:00;86;49;37
sobota;25.7.2020;17:00;104;64;40
sobota;25.7.2020;18:00;85;40;45
sobota;25.7.2020;19:00;76;42;34
sobota;25.7.2020;20:00;75;32;43
sobota;25.7.2020;21:00;20;10;10
sobota;25.7.2020;22:00;8;5;3
sobota;25.7.2020;23:00;0;0;0
nede?a;26.7.2020;0:00;2;0;2
nede?a;26.7.2020;1:00;2;1;1
nede?a;26.7.2020;2:00;2;0;2
nede?a;26.7.2020;3:00;0;0;0
nede?a;26.7.2020;4:00;1;0;1
nede?a;26.7.2020;5:00;5;3;2
nede?a;26.7.2020;6:00;18;15;3
nede?a;26.7.2020;7:00;27;15;12
nede?a;26.7.2020;8:00;98;68;30
nede?a;26.7.2020;9:00;169;112;57
nede?a;26.7.2020;10:00;374;256;118
nede?a;26.7.2020;11:00;329;192;137
nede?a;26.7.2020;12:00;232;115;117
nede?a;26.7.2020;13:00;237;99;138
nede?a;26.7.2020;14:00;246;125;121
nede?a;26.7.2020;15:00;341;179;162
nede?a;26.7.2020;16:00;261;139;122
nede?a;26.7.2020;17:00;197;91;106
nede?a;26.7.2020;18:00;167;81;86
nede?a;26.7.2020;19:00;132;59;73
nede?a;26.7.2020;20:00;66;44;22
nede?a;26.7.2020;21:00;25;11;14
nede?a;26.7.2020;22:00;14;8;6
nede?a;26.7.2020;23:00;2;2;0
pondelok;27.7.2020;0:00;1;1;0
pondelok;27.7.2020;1:00;0;0;0
pondelok;27.7.2020;2:00;0;0;0
pondelok;27.7.2020;3:00;0;0;0
pondelok;27.7.2020;4:00;4;3;1
pondelok;27.7.2020;5:00;11;8;3
pondelok;27.7.2020;6:00;42;23;19
pondelok;27.7.2020;7:00;74;32;42
pondelok;27.7.2020;8:00;106;60;46
pondelok;27.7.2020;9:00;71;35;36
pondelok;27.7.2020;10:00;84;40;44
pondelok;27.7.2020;11:00;62;31;31
pondelok;27.7.2020;12:00;91;48;43
pondelok;27.7.2020;13:00;81;45;36
pondelok;27.7.2020;14:00;116;55;61
pondelok;27.7.2020;15:00;167;103;64
pondelok;27.7.2020;16:00;223;119;104
pondelok;27.7.2020;17:00;299;176;123
pondelok;27.7.2020;18:00;293;150;143
pondelok;27.7.2020;19:00;274;159;115
pondelok;27.7.2020;20:00;170;96;74
pondelok;27.7.2020;21:00;59;38;21
pondelok;27.7.2020;22:00;30;15;15
pondelok;27.7.2020;23:00;10;4;6
utorok;28.7.2020;0:00;7;5;2
utorok;28.7.2020;1:00;2;0;2
utorok;28.7.2020;2:00;1;1;0
utorok;28.7.2020;3:00;1;0;1
utorok;28.7.2020;4:00;5;4;1
utorok;28.7.2020;5:00;17;6;11
utorok;28.7.2020;6:00;73;46;27
utorok;28.7.2020;7:00;105;50;55
utorok;28.7.2020;8:00;137;74;63
utorok;28.7.2020;9:00;114;52;62
utorok;28.7.2020;10:00;98;48;50
utorok;28.7.2020;11:00;87;45;42
utorok;28.7.2020;12:00;71;30;41
utorok;28.7.2020;13:00;83;44;39
utorok;28.7.2020;14:00;86;53;33
utorok;28.7.2020;15:00;132;66;66
utorok;28.7.2020;16:00;205;107;98
utorok;28.7.2020;17:00;207;130;77
utorok;28.7.2020;18:00;255;142;113
utorok;28.7.2020;19:00;263;138;125
utorok;28.7.2020;20:00;172;92;80
utorok;28.7.2020;21:00;73;47;26
utorok;28.7.2020;22:00;13;8;5
utorok;28.7.2020;23:00;3;3;0
streda;29.7.2020;0:00;3;3;0
streda;29.7.2020;1:00;1;0;1
streda;29.7.2020;2:00;0;0;0
streda;29.7.2020;3:00;0;0;0
streda;29.7.2020;4:00;0;0;0
streda;29.7.2020;5:00;6;3;3
streda;29.7.2020;6:00;8;5;3
streda;29.7.2020;7:00;50;26;24
streda;29.7.2020;8:00;76;38;38
streda;29.7.2020;9:00;67;35;32
streda;29.7.2020;10:00;82;36;46
streda;29.7.2020;11:00;91;54;37
streda;29.7.2020;12:00;70;40;30
streda;29.7.2020;13:00;72;34;38
streda;29.7.2020;14:00;88;47;41
streda;29.7.2020;15:00;133;77;56
streda;29.7.2020;16:00;192;92;100
streda;29.7.2020;17:00;331;211;120
streda;29.7.2020;18:00;227;119;108
streda;29.7.2020;19:00;275;126;149
streda;29.7.2020;20:00;172;90;82
streda;29.7.2020;21:00;40;18;22
streda;29.7.2020;22:00;25;13;12
streda;29.7.2020;23:00;17;13;4
štvrtok;30.7.2020;0:00;5;5;0
štvrtok;30.7.2020;1:00;2;1;1
štvrtok;30.7.2020;2:00;0;0;0
štvrtok;30.7.2020;3:00;0;0;0
štvrtok;30.7.2020;4:00;2;2;0
štvrtok;30.7.2020;5:00;23;15;8
štvrtok;30.7.2020;6:00;67;36;31
štvrtok;30.7.2020;7:00;93;54;39
štvrtok;30.7.2020;8:00;87;55;32
štvrtok;30.7.2020;9:00;95;52;43
štvrtok;30.7.2020;10:00;80;41;39
štvrtok;30.7.2020;11:00;92;46;46
štvrtok;30.7.2020;12:00;67;35;32
štvrtok;30.7.2020;13:00;65;41;24
štvrtok;30.7.2020;14:00;101;47;54
štvrtok;30.7.2020;15:00;124;64;60
štvrtok;30.7.2020;16:00;163;82;81
štvrtok;30.7.2020;17:00;290;180;110
štvrtok;30.7.2020;18:00;277;155;122
štvrtok;30.7.2020;19:00;251;131;120
štvrtok;30.7.2020;20:00;218;118;100
štvrtok;30.7.2020;21:00;74;43;31
štvrtok;30.7.2020;22:00;31;15;16
štvrtok;30.7.2020;23:00;11;7;4
piatok;31.7.2020;0:00;0;0;0
piatok;31.7.2020;1:00;0;0;0
piatok;31.7.2020;2:00;2;2;0
piatok;31.7.2020;3:00;0;0;0
piatok;31.7.2020;4:00;3;2;1
piatok;31.7.2020;5:00;11;6;5
piatok;31.7.2020;6:00;45;23;22
piatok;31.7.2020;7:00;81;43;38
piatok;31.7.2020;8:00;98;45;53
piatok;31.7.2020;9:00;102;52;50
piatok;31.7.2020;10:00;95;59;36
piatok;31.7.2020;11:00;98;57;41
piatok;31.7.2020;12:00;78;41;37
piatok;31.7.2020;13:00;72;30;42
piatok;31.7.2020;14:00;133;54;79
piatok;31.7.2020;15:00;130;75;55
piatok;31.7.2020;16:00;148;72;76
piatok;31.7.2020;17:00;149;87;62
piatok;31.7.2020;18:00;176;102;74
piatok;31.7.2020;19:00;172;95;77
piatok;31.7.2020;20:00;109;54;55
piatok;31.7.2020;21:00;79;35;44
piatok;31.7.2020;22:00;33;18;15
piatok;31.7.2020;23:00;17;6;11
sobota;1.8.2020;0:00;10;1;9
sobota;1.8.2020;1:00;6;3;3
sobota;1.8.2020;2:00;2;1;1
sobota;1.8.2020;3:00;1;1;0
sobota;1.8.2020;4:00;2;1;1
sobota;1.8.2020;5:00;5;4;1
sobota;1.8.2020;6:00;30;23;7
sobota;1.8.2020;7:00;39;32;7
sobota;1.8.2020;8:00;88;64;24
sobota;1.8.2020;9:00;177;112;65
sobota;1.8.2020;10:00;165;93;72
sobota;1.8.2020;11:00;167;104;63
sobota;1.8.2020;12:00;188;109;79
sobota;1.8.2020;13:00;133;61;72
sobota;1.8.2020;14:00;126;63;63
sobota;1.8.2020;15:00;125;53;72
sobota;1.8.2020;16:00;132;78;54
sobota;1.8.2020;17:00;156;86;70
sobota;1.8.2020;18:00;183;90;93
sobota;1.8.2020;19:00;195;94;101
sobota;1.8.2020;20:00;138;71;67
sobota;1.8.2020;21:00;46;26;20
sobota;1.8.2020;22:00;37;12;25
sobota;1.8.2020;23:00;13;8;5
nede?a;2.8.2020;0:00;3;0;3
nede?a;2.8.2020;1:00;4;2;2
nede?a;2.8.2020;2:00;3;2;1
nede?a;2.8.2020;3:00;1;0;1
nede?a;2.8.2020;4:00;0;0;0
nede?a;2.8.2020;5:00;2;1;1
nede?a;2.8.2020;6:00;27;23;4
nede?a;2.8.2020;7:00;49;25;24
nede?a;2.8.2020;8:00;104;79;25
nede?a;2.8.2020;9:00;154;79;75
nede?a;2.8.2020;10:00;183;114;69
nede?a;2.8.2020;11:00;191;81;110
nede?a;2.8.2020;12:00;181;89;92
nede?a;2.8.2020;13:00;150;103;47
nede?a;2.8.2020;14:00;160;74;86
nede?a;2.8.2020;15:00;186;108;78
nede?a;2.8.2020;16:00;201;113;88
nede?a;2.8.2020;17:00;205;112;93
nede?a;2.8.2020;18:00;215;126;89
nede?a;2.8.2020;19:00;153;91;62
nede?a;2.8.2020;20:00;87;45;42
nede?a;2.8.2020;21:00;26;19;7
nede?a;2.8.2020;22:00;5;3;2
nede?a;2.8.2020;23:00;4;3;1
pondelok;3.8.2020;0:00;1;0;1
pondelok;3.8.2020;1:00;0;0;0
pondelok;3.8.2020;2:00;0;0;0
pondelok;3.8.2020;3:00;0;0;0
pondelok;3.8.2020;4:00;0;0;0
pondelok;3.8.2020;5:00;6;4;2
pondelok;3.8.2020;6:00;21;17;4
pondelok;3.8.2020;7:00;31;13;18
pondelok;3.8.2020;8:00;39;20;19
pondelok;3.8.2020;9:00;26;17;9
pondelok;3.8.2020;10:00;10;2;8
pondelok;3.8.2020;11:00;8;5;3
pondelok;3.8.2020;12:00;24;15;9
pondelok;3.8.2020;13:00;27;10;17
pondelok;3.8.2020;14:00;41;17;24
pondelok;3.8.2020;15:00;53;30;23
pondelok;3.8.2020;16:00;95;43;52
pondelok;3.8.2020;17:00;120;69;51
pondelok;3.8.2020;18:00;112;64;48
pondelok;3.8.2020;19:00;116;66;50
pondelok;3.8.2020;20:00;66;35;31
pondelok;3.8.2020;21:00;18;9;9
pondelok;3.8.2020;22:00;10;5;5
pondelok;3.8.2020;23:00;8;4;4
utorok;4.8.2020;0:00;3;1;2
utorok;4.8.2020;1:00;0;0;0
utorok;4.8.2020;2:00;0;0;0
utorok;4.8.2020;3:00;2;0;2
utorok;4.8.2020;4:00;1;1;0
utorok;4.8.2020;5:00;1;0;1
utorok;4.8.2020;6:00;14;8;6
utorok;4.8.2020;7:00;19;10;9
utorok;4.8.2020;8:00;45;23;22
utorok;4.8.2020;9:00;35;14;21
utorok;4.8.2020;10:00;19;8;11
utorok;4.8.2020;11:00;45;22;23
utorok;4.8.2020;12:00;33;15;18
utorok;4.8.2020;13:00;51;20;31
utorok;4.8.2020;14:00;70;37;33
utorok;4.8.2020;15:00;82;49;33
utorok;4.8.2020;16:00;115;72;43
utorok;4.8.2020;17:00;173;84;89
utorok;4.8.2020;18:00;72;49;23
utorok;4.8.2020;19:00;38;13;25
utorok;4.8.2020;20:00;21;8;13
utorok;4.8.2020;21:00;9;4;5
utorok;4.8.2020;22:00;5;3;2
utorok;4.8.2020;23:00;1;0;1
streda;5.8.2020;0:00;4;1;3
streda;5.8.2020;1:00;1;0;1
streda;5.8.2020;2:00;1;1;0
streda;5.8.2020;3:00;0;0;0
streda;5.8.2020;4:00;0;0;0
streda;5.8.2020;5:00;3;1;2
streda;5.8.2020;6:00;14;8;6
streda;5.8.2020;7:00;16;7;9
streda;5.8.2020;8:00;35;18;17
streda;5.8.2020;9:00;25;7;18
streda;5.8.2020;10:00;7;4;3
streda;5.8.2020;11:00;41;34;7
streda;5.8.2020;12:00;14;10;4
streda;5.8.2020;13:00;22;13;9
streda;5.8.2020;14:00;23;13;10
streda;5.8.2020;15:00;54;31;23
streda;5.8.2020;16:00;118;67;51
streda;5.8.2020;17:00;186;122;64
streda;5.8.2020;18:00;122;57;65
streda;5.8.2020;19:00;141;49;92
streda;5.8.2020;20:00;77;33;44
streda;5.8.2020;21:00;21;13;8
streda;5.8.2020;22:00;6;3;3
streda;5.8.2020;23:00;6;4;2
štvrtok;6.8.2020;0:00;3;1;2
štvrtok;6.8.2020;1:00;0;0;0
štvrtok;6.8.2020;2:00;0;0;0
štvrtok;6.8.2020;3:00;0;0;0
štvrtok;6.8.2020;4:00;1;0;1
štvrtok;6.8.2020;5:00;12;9;3
štvrtok;6.8.2020;6:00;48;27;21
štvrtok;6.8.2020;7:00;62;37;25
štvrtok;6.8.2020;8:00;94;43;51
štvrtok;6.8.2020;9:00;105;47;58
štvrtok;6.8.2020;10:00;114;66;48
štvrtok;6.8.2020;11:00;94;54;40
štvrtok;6.8.2020;12:00;100;61;39
štvrtok;6.8.2020;13:00;86;41;45
štvrtok;6.8.2020;14:00;95;44;51
štvrtok;6.8.2020;15:00;160;88;72
štvrtok;6.8.2020;16:00;237;130;107
štvrtok;6.8.2020;17:00;388;258;130
štvrtok;6.8.2020;18:00;320;176;144
štvrtok;6.8.2020;19:00;321;154;167
štvrtok;6.8.2020;20:00;184;94;90
štvrtok;6.8.2020;21:00;42;32;10
štvrtok;6.8.2020;22:00;21;9;12
štvrtok;6.8.2020;23:00;11;8;3
piatok;7.8.2020;0:00;0;0;0
piatok;7.8.2020;1:00;2;1;1
piatok;7.8.2020;2:00;4;3;1
piatok;7.8.2020;3:00;0;0;0
piatok;7.8.2020;4:00;1;1;0
piatok;7.8.2020;5:00;10;6;4
piatok;7.8.2020;6:00;40;29;11
piatok;7.8.2020;7:00;62;26;36
piatok;7.8.2020;8:00;106;52;54
piatok;7.8.2020;9:00;89;48;41
piatok;7.8.2020;10:00;88;35;53
piatok;7.8.2020;11:00;86;46;40
piatok;7.8.2020;12:00;85;41;44
piatok;7.8.2020;13:00;70;35;35
piatok;7.8.2020;14:00;87;39;48
piatok;7.8.2020;15:00;139;75;64
piatok;7.8.2020;16:00;206;99;107
piatok;7.8.2020;17:00;180;111;69
piatok;7.8.2020;18:00;210;116;94
piatok;7.8.2020;19:00;192;97;95
piatok;7.8.2020;20:00;118;59;59
piatok;7.8.2020;21:00;45;35;10
piatok;7.8.2020;22:00;14;9;5
piatok;7.8.2020;23:00;12;7;5
sobota;8.8.2020;0:00;5;2;3
sobota;8.8.2020;1:00;3;1;2
sobota;8.8.2020;2:00;0;0;0
sobota;8.8.2020;3:00;2;2;0
sobota;8.8.2020;4:00;1;0;1
sobota;8.8.2020;5:00;8;6;2
sobota;8.8.2020;6:00;26;19;7
sobota;8.8.2020;7:00;46;30;16
sobota;8.8.2020;8:00;93;64;29
sobota;8.8.2020;9:00;205;117;88
sobota;8.8.2020;10:00;220;124;96
sobota;8.8.2020;11:00;231;116;115
sobota;8.8.2020;12:00;140;53;87
sobota;8.8.2020;13:00;109;48;61
sobota;8.8.2020;14:00;121;49;72
sobota;8.8.2020;15:00;131;61;70
sobota;8.8.2020;16:00;167;88;79
sobota;8.8.2020;17:00;187;86;101
sobota;8.8.2020;18:00;161;94;67
sobota;8.8.2020;19:00;154;78;76
sobota;8.8.2020;20:00;112;54;58
sobota;8.8.2020;21:00;56;38;18
sobota;8.8.2020;22:00;20;12;8
sobota;8.8.2020;23:00;8;4;4
nede?a;9.8.2020;0:00;1;0;1
nede?a;9.8.2020;1:00;7;5;2
nede?a;9.8.2020;2:00;0;0;0
nede?a;9.8.2020;3:00;4;3;1
nede?a;9.8.2020;4:00;2;0;2
nede?a;9.8.2020;5:00;4;4;0
nede?a;9.8.2020;6:00;10;8;2
nede?a;9.8.2020;7:00;62;30;32
nede?a;9.8.2020;8:00;141;82;59
nede?a;9.8.2020;9:00;168;94;74
nede?a;9.8.2020;10:00;214;144;70
nede?a;9.8.2020;11:00;183;95;88
nede?a;9.8.2020;12:00;121;53;68
nede?a;9.8.2020;13:00;141;65;76
nede?a;9.8.2020;14:00;112;70;42
nede?a;9.8.2020;15:00;139;68;71
nede?a;9.8.2020;16:00;124;61;63
nede?a;9.8.2020;17:00;179;89;90
nede?a;9.8.2020;18:00;174;85;89
nede?a;9.8.2020;19:00;217;118;99
nede?a;9.8.2020;20:00;111;63;48
nede?a;9.8.2020;21:00;29;17;12
nede?a;9.8.2020;22:00;14;11;3
nede?a;9.8.2020;23:00;10;6;4
pondelok;10.8.2020;0:00;3;3;0
pondelok;10.8.2020;1:00;0;0;0
pondelok;10.8.2020;2:00;0;0;0
pondelok;10.8.2020;3:00;1;0;1
pondelok;10.8.2020;4:00;3;2;1
pondelok;10.8.2020;5:00;14;9;5
pondelok;10.8.2020;6:00;49;24;25
pondelok;10.8.2020;7:00;87;45;42
pondelok;10.8.2020;8:00;123;61;62
pondelok;10.8.2020;9:00;78;38;40
pondelok;10.8.2020;10:00;83;38;45
pondelok;10.8.2020;11:00;56;28;28
pondelok;10.8.2020;12:00;60;29;31
pondelok;10.8.2020;13:00;56;26;30
pondelok;10.8.2020;14:00;76;46;30
pondelok;10.8.2020;15:00;99;51;48
pondelok;10.8.2020;16:00;126;53;73
pondelok;10.8.2020;17:00;186;101;85
pondelok;10.8.2020;18:00;163;90;73
pondelok;10.8.2020;19:00;88;53;35
pondelok;10.8.2020;20:00;69;45;24
pondelok;10.8.2020;21:00;26;17;9
pondelok;10.8.2020;22:00;17;6;11
pondelok;10.8.2020;23:00;4;2;2
utorok;11.8.2020;0:00;2;2;0
utorok;11.8.2020;1:00;1;1;0
utorok;11.8.2020;2:00;0;0;0
utorok;11.8.2020;3:00;3;0;3
utorok;11.8.2020;4:00;1;1;0
utorok;11.8.2020;5:00;16;10;6
utorok;11.8.2020;6:00;54;32;22
utorok;11.8.2020;7:00;100;46;54
utorok;11.8.2020;8:00;107;59;48
utorok;11.8.2020;9:00;90;43;47
utorok;11.8.2020;10:00;61;36;25
utorok;11.8.2020;11:00;24;20;4
utorok;11.8.2020;12:00;27;17;10
utorok;11.8.2020;13:00;35;11;24
utorok;11.8.2020;14:00;82;41;41
utorok;11.8.2020;15:00;94;54;40
utorok;11.8.2020;16:00;207;127;80
utorok;11.8.2020;17:00;257;168;89
utorok;11.8.2020;18:00;214;135;79
utorok;11.8.2020;19:00;162;72;90
utorok;11.8.2020;20:00;51;22;29
utorok;11.8.2020;21:00;25;6;19
utorok;11.8.2020;22:00;6;3;3
utorok;11.8.2020;23:00;8;3;5
streda;12.8.2020;0:00;2;1;1
streda;12.8.2020;1:00;0;0;0
streda;12.8.2020;2:00;1;1;0
streda;12.8.2020;3:00;0;0;0
streda;12.8.2020;4:00;3;1;2
streda;12.8.2020;5:00;13;7;6
streda;12.8.2020;6:00;43;24;19
streda;12.8.2020;7:00;85;49;36
streda;12.8.2020;8:00;120;63;57
streda;12.8.2020;9:00;100;55;45
streda;12.8.2020;10:00;97;38;59
streda;12.8.2020;11:00;96;57;39
streda;12.8.2020;12:00;59;34;25
streda;12.8.2020;13:00;93;46;47
streda;12.8.2020;14:00;98;50;48
streda;12.8.2020;15:00;146;84;62
streda;12.8.2020;16:00;197;110;87
streda;12.8.2020;17:00;305;180;125
streda;12.8.2020;18:00;275;165;110
streda;12.8.2020;19:00;301;152;149
streda;12.8.2020;20:00;200;107;93
streda;12.8.2020;21:00;46;22;24
streda;12.8.2020;22:00;20;8;12
streda;12.8.2020;23:00;14;4;10
štvrtok;13.8.2020;0:00;7;7;0
štvrtok;13.8.2020;1:00;2;1;1
štvrtok;13.8.2020;2:00;0;0;0
štvrtok;13.8.2020;3:00;0;0;0
štvrtok;13.8.2020;4:00;3;1;2
štvrtok;13.8.2020;5:00;19;8;11
štvrtok;13.8.2020;6:00;44;27;17
štvrtok;13.8.2020;7:00;107;44;63
štvrtok;13.8.2020;8:00;116;61;55
štvrtok;13.8.2020;9:00;99;59;40
štvrtok;13.8.2020;10:00;95;56;39
štvrtok;13.8.2020;11:00;77;42;35
štvrtok;13.8.2020;12:00;77;33;44
štvrtok;13.8.2020;13:00;75;38;37
štvrtok;13.8.2020;14:00;91;52;39
štvrtok;13.8.2020;15:00;125;63;62
štvrtok;13.8.2020;16:00;179;99;80
štvrtok;13.8.2020;17:00;280;178;102
štvrtok;13.8.2020;18:00;104;56;48
štvrtok;13.8.2020;19:00;61;23;38
štvrtok;13.8.2020;20:00;43;24;19
štvrtok;13.8.2020;21:00;9;4;5
štvrtok;13.8.2020;22:00;5;4;1
štvrtok;13.8.2020;23:00;4;1;3
piatok;14.8.2020;0:00;3;2;1
piatok;14.8.2020;1:00;0;0;0
piatok;14.8.2020;2:00;0;0;0
piatok;14.8.2020;3:00;0;0;0
piatok;14.8.2020;4:00;1;1;0
piatok;14.8.2020;5:00;3;2;1
piatok;14.8.2020;6:00;29;23;6
piatok;14.8.2020;7:00;53;22;31
piatok;14.8.2020;8:00;71;35;36
piatok;14.8.2020;9:00;84;38;46
piatok;14.8.2020;10:00;90;52;38
piatok;14.8.2020;11:00;85;41;44
piatok;14.8.2020;12:00;79;47;32
piatok;14.8.2020;13:00;62;32;30
piatok;14.8.2020;14:00;95;56;39
piatok;14.8.2020;15:00;99;60;39
piatok;14.8.2020;16:00;174;103;71
piatok;14.8.2020;17:00;165;82;83
piatok;14.8.2020;18:00;183;109;74
piatok;14.8.2020;19:00;162;88;74
piatok;14.8.2020;20:00;84;35;49
piatok;14.8.2020;21:00;24;10;14
piatok;14.8.2020;22:00;10;7;3
piatok;14.8.2020;23:00;12;5;7
sobota;15.8.2020;0:00;4;1;3
sobota;15.8.2020;1:00;14;4;10
sobota;15.8.2020;2:00;2;1;1
sobota;15.8.2020;3:00;2;0;2
sobota;15.8.2020;4:00;0;0;0
sobota;15.8.2020;5:00;5;4;1
sobota;15.8.2020;6:00;13;9;4
sobota;15.8.2020;7:00;32;24;8
sobota;15.8.2020;8:00;110;63;47
sobota;15.8.2020;9:00;155;106;49
sobota;15.8.2020;10:00;202;125;77
sobota;15.8.2020;11:00;179;95;84
sobota;15.8.2020;12:00;183;101;82
sobota;15.8.2020;13:00;192;97;95
sobota;15.8.2020;14:00;217;101;116
sobota;15.8.2020;15:00;225;109;116
sobota;15.8.2020;16:00;195;92;103
sobota;15.8.2020;17:00;174;94;80
sobota;15.8.2020;18:00;155;72;83
sobota;15.8.2020;19:00;132;62;70
sobota;15.8.2020;20:00;46;24;22
sobota;15.8.2020;21:00;18;6;12
sobota;15.8.2020;22:00;10;3;7
sobota;15.8.2020;23:00;8;4;4
nede?a;16.8.2020;0:00;0;0;0
nede?a;16.8.2020;1:00;0;0;0
nede?a;16.8.2020;2:00;0;0;0
nede?a;16.8.2020;3:00;0;0;0
nede?a;16.8.2020;4:00;2;1;1
nede?a;16.8.2020;5:00;1;1;0
nede?a;16.8.2020;6:00;9;9;0
nede?a;16.8.2020;7:00;34;18;16
nede?a;16.8.2020;8:00;46;30;16
nede?a;16.8.2020;9:00;100;65;35
nede?a;16.8.2020;10:00;148;90;58
nede?a;16.8.2020;11:00;188;103;85
nede?a;16.8.2020;12:00;134;87;47
nede?a;16.8.2020;13:00;148;86;62
nede?a;16.8.2020;14:00;149;71;78
nede?a;16.8.2020;15:00;129;53;76
nede?a;16.8.2020;16:00;170;86;84
nede?a;16.8.2020;17:00;226;104;122
nede?a;16.8.2020;18:00;187;102;85
nede?a;16.8.2020;19:00;163;96;67
nede?a;16.8.2020;20:00;74;52;22
nede?a;16.8.2020;21:00;31;13;18
nede?a;16.8.2020;22:00;13;6;7
nede?a;16.8.2020;23:00;6;6;0
pondelok;17.8.2020;0:00;0;0;0
pondelok;17.8.2020;1:00;1;1;0
pondelok;17.8.2020;2:00;1;0;1
pondelok;17.8.2020;3:00;0;0;0
pondelok;17.8.2020;4:00;1;1;0
pondelok;17.8.2020;5:00;9;5;4
pondelok;17.8.2020;6:00;31;17;14
pondelok;17.8.2020;7:00;40;19;21
pondelok;17.8.2020;8:00;80;39;41
pondelok;17.8.2020;9:00;51;31;20
pondelok;17.8.2020;10:00;46;25;21
pondelok;17.8.2020;11:00;37;24;13
pondelok;17.8.2020;12:00;50;17;33
pondelok;17.8.2020;13:00;29;12;17
pondelok;17.8.2020;14:00;22;11;11
pondelok;17.8.2020;15:00;30;19;11
pondelok;17.8.2020;16:00;50;24;26
pondelok;17.8.2020;17:00;44;19;25
pondelok;17.8.2020;18:00;49;26;23
pondelok;17.8.2020;19:00;55;28;27
pondelok;17.8.2020;20:00;23;14;9
pondelok;17.8.2020;21:00;6;2;4
pondelok;17.8.2020;22:00;5;4;1
pondelok;17.8.2020;23:00;5;3;2
utorok;18.8.2020;0:00;1;1;0
